GENERATION 1
278 // [[0, 0, 0, 5], [1, 0, 0, -3], [1, 0, 1, -4], [1, 0, 0, -6], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 3], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 5, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6], [0, 5, 3, 6], [1, 0, 0, 5], [0, 5, 4, -2], [0, 1, 0, -1], [1, 3, 0, 5], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 5, -5], [1, 4, 1, 2]]
53 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
53 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
53 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
53 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
53 // [[0, 1, 0, -1.5628682538057237], [0, 1, 4, -5], [1, 3, 0, -3], [0, 4, 1, -6], [1, 4, 0, 2], [0, 4, 3, 6.586249895760425], [1, 4, 0, 3], [1, 0, 0, -5.10368295730919], [0, 3, 2, -4], [1, 0, 0, -6], [1, 4, 0, 2], [1, 3, 0, -3], [0, 0, 5, 5], [1, 0, 0, -3.004461551258948], [1, 0, 0, 5], [1, 4, 0, 6.723379988498441], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 3, 2, 5], [0, 3, 0, 5.32594572761592], [0, 1, 0, -1.5628682538057237], [0, 0, 5, 5], [0, 1, 1, 4], [0, 1, 1, 4]]
53 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
52 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
52 // [[0, 0, 5, 5], [1, 3, 0, -3], [1, 0, 0, -3.004461551258948], [1, 0, 0, -3.004461551258948], [1, 0, 0, -5.10368295730919], [0, 0, 0, 3], [0, 0, 0, -1], [1, 4, 0, 3], [0, 0, 0, -1], [0, 0, 5, 5], [0, 1, 1, 4], [0, 4, 1, -6], [1, 4, 0, 2], [0, 0, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 4, 3, 6], [0, 1, 0, -1.5628682538057237], [0, 3, 2, 5], [0, 3, 0, 5.32594572761592], [0, 3, 2, -4], [1, 0, 0, -6], [1, 3, 0, 2.718855824354983], [0, 3, 2, 5], [0, 1, 1, 4]]
51 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
51 // [[0, 1, 4, -5], [0, 0, 0, 3], [0, 0, 0, -1], [0, 3, 2, -4], [0, 4, 3, 6], [1, 0, 0, 5], [0, 0, 0, 3], [1, 0, 0, -5.10368295730919], [0, 0, 5, 5], [0, 0, 5, 5], [1, 0, 0, -3.004461551258948], [1, 3, 0, -3], [1, 4, 0, 3], [1, 3, 0, 2.718855824354983], [1, 0, 0, -6], [0, 5, 2, -2], [0, 3, 2, 5], [1, 4, 0, 3], [0, 0, 0, -1], [1, 4, 0, 2], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6.586249895760425], [0, 5, 2, -2], [0, 3, 2, -4]]
51 // [[1, 3, 0, -3], [1, 3, 0, -3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2], [1, 0, 0, -6], [0, 3, 2, 5], [0, 3, 0, 5.32594572761592], [1, 3, 0, 2.718855824354983], [1, 0, 0, -3.004461551258948], [0, 0, 5, 5], [0, 4, 3, 6.586249895760425], [0, 0, 0, -1], [1, 0, 0, -3.004461551258948], [1, 4, 0, 2], [0, 0, 0, 5], [0, 1, 0, -1.5628682538057237], [0, 3, 2, -4], [0, 1, 1, 4], [0, 4, 1, -6], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 0, 1, -4.0711545261752295], [0, 0, 5, 5], [0, 3, 2, 5]]
50 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
50 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
50 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
50 // [[1, 0, 0, -6], [1, 4, 0, 6.723379988498441], [0, 3, 2, 5], [0, 4, 3, 6.586249895760425], [0, 5, 2, -2], [0, 3, 2, 5], [0, 1, 0, -1.5628682538057237], [1, 4, 0, 2], [1, 0, 0, -5.10368295730919], [0, 1, 1, 4], [0, 0, 0, 3], [0, 1, 0, -1.5628682538057237], [0, 3, 2, -4], [0, 3, 0, 5.32594572761592], [0, 4, 3, 6], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2], [0, 4, 1, -6], [0, 1, 1, 4], [0, 3, 2, -4], [1, 4, 0, 3], [1, 0, 0, 5], [1, 0, 0, -6], [1, 0, 0, 5]]
50 // [[0, 1, 0, -1.5628682538057237], [0, 1, 4, -5], [0, 3, 2, 5], [1, 4, 0, 2], [0, 3, 0, 5.32594572761592], [0, 4, 3, 6], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 0, 0, -1], [0, 0, 1, -4.0711545261752295], [0, 0, 0, 5], [0, 3, 0, 5.32594572761592], [0, 5, 2, -2], [1, 0, 0, -6], [0, 3, 2, -4], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 1, 4, -5], [1, 4, 0, 3], [0, 1, 0, -1.5628682538057237], [0, 1, 1, 4], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6]]
50 // [[1, 4, 0, 2], [1, 0, 0, 5], [0, 3, 2, 5], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2], [0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [1, 0, 0, -3.004461551258948], [0, 4, 3, 6.586249895760425], [0, 0, 0, 3], [1, 4, 0, 6.723379988498441], [1, 0, 0, -6], [0, 0, 5, 5], [1, 0, 0, -5.10368295730919], [0, 3, 2, 5], [1, 0, 0, 5], [0, 4, 3, 6.586249895760425], [1, 4, 0, 6.723379988498441], [0, 0, 5, 5], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 1, 4, -5]]
50 // [[0, 3, 2, -4], [1, 0, 0, -5.10368295730919], [1, 3, 0, -3], [0, 1, 1, 4], [0, 1, 4, -5], [0, 0, 1, -4.0711545261752295], [1, 3, 0, 2.718855824354983], [0, 3, 0, 5.32594572761592], [1, 2, 1, 0], [1, 3, 0, -3], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -3.004461551258948], [1, 0, 0, -5.10368295730919], [0, 4, 3, 6.586249895760425], [1, 0, 0, 6], [1, 5, 0, -3], [0, 0, 0, 6], [1, 5, 0, 3], [1, 1, 0, -5], [0, 5, 0, 6], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2], [0, 0, 0, -1], [1, 0, 0, 5]]
49 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
49 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
49 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
49 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
49 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
49 // [[0, 4, 1, -6], [1, 3, 0, -3], [0, 0, 0, 3], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -6], [1, 0, 0, -6], [1, 0, 0, -3.004461551258948], [1, 0, 0, 5], [1, 0, 0, -5.10368295730919], [0, 3, 2, -4], [1, 3, 0, 2.718855824354983], [1, 4, 0, 6.723379988498441], [0, 3, 2, 5], [0, 1, 4, -5], [0, 4, 3, 6], [0, 5, 2, -2], [0, 0, 0, 3], [0, 1, 1, 4], [0, 0, 0, 5], [0, 4, 3, 6], [0, 5, 2, -2], [0, 0, 0, 5], [0, 1, 1, 4], [1, 3, 0, -3]]
49 // [[0, 4, 3, 6.586249895760425], [0, 0, 1, -4.0711545261752295], [0, 0, 0, 5], [0, 0, 0, -1], [1, 3, 0, -3], [0, 1, 0, -1.5628682538057237], [0, 0, 5, 5], [1, 0, 0, -6], [1, 0, 0, -6], [0, 4, 3, 6.586249895760425], [0, 5, 2, -2], [0, 3, 2, 5], [1, 3, 0, 2.718855824354983], [0, 1, 4, -5], [0, 3, 0, 5.32594572761592], [1, 4, 0, 2], [1, 0, 0, -3.004461551258948], [0, 0, 5, 5], [0, 3, 2, -4], [0, 1, 0, -1.5628682538057237], [0, 1, 1, 4], [0, 4, 3, 6], [1, 3, 0, -3], [0, 0, 1, -4.0711545261752295]]
49 // [[0, 0, 5, 5], [0, 3, 2, -4], [0, 1, 1, 4], [0, 4, 3, 6.586249895760425], [1, 3, 0, 2.718855824354983], [1, 0, 0, -5.10368295730919], [0, 0, 1, -4.0711545261752295], [0, 3, 0, 5.32594572761592], [1, 4, 0, 2], [0, 1, 4, -5], [1, 3, 0, -3], [1, 0, 0, -6], [1, 3, 0, 2.718855824354983], [1, 4, 0, 2], [1, 4, 0, 3], [1, 0, 0, -6], [0, 4, 3, 6.586249895760425], [0, 3, 0, 5.32594572761592], [1, 4, 0, 3], [0, 3, 2, 5], [1, 3, 0, -3], [1, 0, 0, -3.004461551258948], [0, 0, 0, 5], [0, 0, 1, -4.0711545261752295]]
49 // [[1, 0, 0, -6], [1, 4, 0, 2], [1, 3, 0, -3], [1, 4, 0, 6.723379988498441], [0, 4, 1, -6], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 4, 0, 2], [0, 1, 4, -5], [0, 0, 5, 5], [0, 0, 0, -1], [1, 3, 0, 2.718855824354983], [0, 3, 2, -4], [0, 0, 0, 5], [1, 3, 0, -3], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 6.723379988498441], [0, 0, 0, 3], [0, 4, 3, 6], [0, 3, 0, 5.32594572761592], [1, 0, 0, -3.004461551258948], [0, 4, 3, 6.586249895760425], [1, 4, 0, 3]]
49 // [[1, 3, 0, 2.718855824354983], [0, 0, 5, 5], [0, 1, 1, 4], [0, 4, 1, -6], [1, 0, 0, -6], [1, 0, 0, -5.10368295730919], [0, 3, 0, 5.32594572761592], [0, 3, 0, 5.32594572761592], [1, 0, 0, 5], [1, 3, 0, -3], [1, 0, 0, -3.004461551258948], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6.586249895760425], [0, 0, 0, 3], [0, 4, 1, -6], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [1, 4, 0, 3], [1, 4, 0, 2], [0, 0, 1, -4.0711545261752295], [0, 3, 2, -4], [1, 4, 0, 3], [1, 0, 0, -6], [0, 4, 3, 6]]
49 // [[1, 3, 0, 2.718855824354983], [0, 3, 2, -4], [0, 0, 0, 5], [0, 0, 5, 5], [1, 4, 0, 3], [1, 0, 0, -3.004461551258948], [0, 1, 4, -5], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 0, 5], [1, 4, 0, 6.723379988498441], [1, 3, 0, -3], [0, 3, 0, 5.32594572761592], [0, 0, 0, 3], [1, 3, 0, -3], [0, 1, 4, -5], [1, 4, 0, 6.723379988498441], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 2], [0, 1, 1, 4], [0, 4, 3, 6.586249895760425], [0, 1, 0, -1.5628682538057237], [0, 0, 0, 3]]
49 // [[0, 5, 2, -2], [1, 4, 0, 2], [1, 4, 0, 2], [0, 0, 0, 5], [0, 4, 1, -6], [0, 3, 0, 5.32594572761592], [1, 4, 0, 3], [1, 3, 0, -3], [0, 4, 3, 6], [0, 1, 0, -1.5628682538057237], [0, 1, 1, 4], [1, 0, 0, -5.10368295730919], [1, 4, 0, 6.723379988498441], [1, 0, 0, -3.004461551258948], [0, 1, 4, -5], [0, 0, 0, -1], [0, 1, 4, -5], [0, 0, 0, -1], [0, 0, 5, 5], [0, 4, 1, -6], [0, 0, 0, 5], [1, 3, 0, 2.718855824354983], [1, 0, 0, -3.004461551258948], [0, 3, 2, -4]]
48 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
48 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
48 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
48 // [[0, 0, 0, 5], [1, 0, 0, -3.004461551258948], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -5.10368295730919], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 4, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6.723379988498441], [0, 4, 3, 6.586249895760425], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 4, -5], [1, 4, 0, 2]]
48 // [[1, 0, 0, -3.004461551258948], [0, 0, 0, 3], [0, 0, 0, -1], [0, 3, 2, -4], [0, 4, 1, -6], [1, 4, 0, 3], [0, 0, 5, 5], [1, 0, 0, -3.004461551258948], [0, 4, 3, 6.586249895760425], [1, 3, 0, -3], [0, 4, 3, 6], [1, 3, 0, 2.718855824354983], [1, 0, 0, -5.10368295730919], [1, 0, 0, -5.10368295730919], [1, 3, 0, 2.718855824354983], [1, 0, 0, -6], [1, 0, 0, 5], [0, 5, 2, -2], [0, 1, 1, 4], [0, 1, 0, -1.5628682538057237], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 2], [0, 0, 0, 5], [0, 3, 2, 5]]
48 // [[0, 5, 2, -2], [1, 4, 0, 6.723379988498441], [1, 3, 0, -3], [1, 0, 0, -3.004461551258948], [0, 0, 0, 3], [0, 1, 4, -5], [0, 1, 0, -1.5628682538057237], [0, 0, 1, -4.0711545261752295], [1, 0, 0, -6], [1, 4, 0, 3], [0, 3, 0, 5.32594572761592], [0, 0, 0, 5], [0, 0, 0, -1], [1, 0, 0, -5.10368295730919], [0, 1, 4, -5], [0, 4, 3, 6], [0, 0, 0, -1], [1, 4, 0, 2], [0, 0, 0, 5], [1, 3, 0, 2.718855824354983], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 3], [1, 0, 0, 5], [1, 0, 0, -6]]
48 // [[0, 0, 5, 5], [0, 1, 1, 4], [0, 1, 0, -1.5628682538057237], [0, 0, 5, 5], [1, 0, 0, -6], [0, 0, 0, -1], [1, 4, 0, 3], [0, 0, 0, 3], [0, 0, 0, -1], [1, 4, 0, 2], [0, 3, 2, -4], [0, 4, 3, 6], [0, 0, 0, 3], [0, 1, 0, -1.5628682538057237], [0, 3, 2, -4], [1, 0, 0, -3.004461551258948], [1, 0, 0, 5], [0, 1, 4, -5], [0, 4, 3, 6.586249895760425], [0, 3, 2, 5], [0, 3, 0, 5.32594572761592], [0, 4, 3, 6], [0, 0, 0, 5], [1, 0, 0, -5.10368295730919]]
48 // [[1, 0, 0, -5.10368295730919], [0, 1, 1, 4], [0, 0, 1, -4.0711545261752295], [1, 3, 0, -3], [0, 4, 3, 6.586249895760425], [1, 3, 0, 2.718855824354983], [1, 0, 0, -6], [0, 0, 1, -4.0711545261752295], [1, 4, 0, 6.723379988498441], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5], [1, 4, 0, 3], [0, 3, 2, -4], [0, 0, 5, 5], [0, 4, 1, -6], [0, 3, 0, 5.32594572761592], [0, 1, 4, -5], [1, 0, 0, -6], [0, 1, 0, -1.5628682538057237], [0, 3, 0, 5.32594572761592], [1, 0, 0, 5], [1, 0, 0, -5.10368295730919], [0, 3, 2, 5], [0, 1, 4, -5]]
48 // [[0, 3, 2, 5], [0, 4, 3, 6.586249895760425], [0, 1, 1, 4], [0, 4, 3, 6], [0, 3, 0, 5.32594572761592], [1, 0, 0, -5.10368295730919], [1, 0, 0, 5], [0, 1, 4, -5], [0, 0, 0, 5], [0, 0, 1, -4.0711545261752295], [0, 4, 1, -6], [1, 4, 0, 6.723379988498441], [0, 0, 5, 5], [1, 0, 0, -5.10368295730919], [1, 4, 0, 3], [0, 3, 0, 5.32594572761592], [0, 0, 1, -4.0711545261752295], [0, 3, 2, -4], [1, 0, 0, 5], [0, 5, 2, -2], [0, 0, 0, -1], [0, 1, 1, 4], [0, 5, 2, -2], [0, 1, 0, -1.5628682538057237]]
